time,temperature_2m_max,temperature_2m_min,precipitation_sum,weathercode
2025-08-25,29.1,24.6,0.4,51
2025-08-26,28.5,24.1,3.9,53
2025-08-27,26.6,24.1,32.0,63
2025-08-28,26.4,24.2,31.5,63
2025-08-29,26.8,23.9,23.7,63
2025-08-30,27.4,23.4,13.6,61
2025-08-31,28.1,23.7,7.8,61
2025-09-01,27.8,24.1,9.7,63
2025-09-02,28.3,24.6,3.0,53
2025-09-03,27.4,23.5,8.2,61
2025-09-04,27.4,23.1,5.1,61
2025-09-05,27.7,23.8,7.5,61
2025-09-06,28.5,24.0,1.0,51
2025-09-07,28.6,24.8,3.6,53
2025-09-08,28.6,24.7,2.0,53
2025-09-09,28.7,24.5,2.0,53
2025-09-10,28.8,24.5,2.2,55
2025-09-11,28.8,25.2,2.3,53
2025-09-12,29.0,25.3,2.1,53
2025-09-13,28.9,25.0,1.2,51
2025-09-14,28.7,24.1,1.8,53
2025-09-15,28.2,24.3,5.3,61
2025-09-16,28.3,24.0,10.4,63
2025-09-17,27.9,24.2,38.5,65
2025-09-18,27.5,24.3,10.3,63
2025-09-19,28.5,24.4,7.5,61
2025-09-20,28.6,24.4,1.9,53
2025-09-21,28.1,24.5,5.0,61
2025-09-22,28.5,23.9,4.0,55
2025-09-23,27.6,23.9,17.4,63
2025-09-24,28.4,23.7,14.6,63
2025-09-25,27.7,23.5,23.8,63
2025-09-26,27.7,23.8,16.6,63
2025-09-27,27.7,23.8,16.7,63
2025-09-28,28.1,23.5,10.9,53
2025-09-29,30.0,24.2,7.1,61
2025-09-30,28.9,24.4,1.3,51
2025-10-01,29.1,24.8,2.3,53
2025-10-02,29.1,24.3,1.1,51
2025-10-03,30.1,25.0,0.8,53
2025-10-04,29.8,24.5,9.8,63
2025-10-05,28.4,24.2,2.4,53
2025-10-06,29.6,25.0,0.8,51
2025-10-07,29.5,24.8,0.3,51
2025-10-08,30.6,25.3,0.8,53
2025-10-09,29.9,25.0,2.7,55
2025-10-10,30.4,24.9,3.7,55
2025-10-11,30.9,23.9,3.9,61
2025-10-12,31.5,24.8,16.2,65
2025-10-13,29.6,23.9,4.1,61
2025-10-14,30.6,24.4,13.0,63
2025-10-15,29.2,23.9,16.2,65
2025-10-16,28.7,25.0,4.5,61
2025-10-17,29.1,24.4,25.7,65
2025-10-18,29.3,24.6,13.5,63
2025-10-19,29.8,24.3,7.9,63
2025-10-20,29.9,23.8,9.6,63
2025-10-21,27.3,24.3,8.6,55
2025-10-22,29.2,24.2,20.8,63
2025-10-23,29.0,24.0,16.9,63
2025-10-24,28.8,23.4,10.7,63
2025-10-25,29.0,23.5,1.5,53
2025-10-26,29.9,24.5,0.3,51
2025-10-27,26.5,23.1,25.6,63
2025-10-28,29.0,24.4,12.5,63
2025-10-29,30.0,23.8,10.3,61
2025-10-30,30.2,24.2,0.4,51
2025-10-31,30.7,24.2,0.0,2
2025-11-01,30.6,24.0,0.0,3
2025-11-02,29.9,24.4,0.1,51
2025-11-03,29.5,23.7,1.1,53
2025-11-04,29.9,25.6,0.6,51
2025-11-05,29.4,24.7,1.5,51
2025-11-06,30.1,25.3,0.1,51
2025-11-07,29.7,24.5,0.0,3
2025-11-08,29.9,24.7,0.2,51
2025-11-09,28.4,23.9,4.9,61
2025-11-10,28.1,24.1,0.7,51
2025-11-11,29.4,23.7,3.9,61
2025-11-12,29.5,24.6,0.3,51
2025-11-13,29.6,24.8,2.4,55
2025-11-14,29.3,24.5,1.6,53
2025-11-15,28.8,24.1,0.6,51
2025-11-16,30.0,24.2,2.8,61
2025-11-17,28.9,23.6,3.0,61
2025-11-18,29.3,24.0,8.8,61
2025-11-19,29.7,23.4,2.4,61
2025-11-20,29.5,23.8,4.3,63
2025-11-21,31.1,24.2,11.8,65
2025-11-22,30.1,24.8,4.9,61
2025-11-23,30.3,25.0,15.8,63
2025-11-24,28.9,24.8,6.0,61
2025-11-25,30.2,25.2,0.2,51
2025-11-26,30.2,24.0,0.0,3
2025-11-27,30.1,24.1,0.0,3
2025-11-28,29.8,23.9,0.0,3
2025-11-29,28.9,23.3,0.2,51
2025-11-30,29.7,23.0,0.0,3
2025-12-01,30.2,24.4,0.3,51
2025-12-02,29.8,23.5,5.6,63
2025-12-03,28.5,23.7,7.1,63
2025-12-04,30.3,24.7,10.3,63
2025-12-05,30.5,24.7,1.6,53
2025-12-06,30.1,24.7,0.0,3
2025-12-07,29.5,24.3,0.0,3
2025-12-08,30.7,24.3,0.5,51
2025-12-09,30.1,23.0,0.0,3
2025-12-10,31.0,23.9,0.0,3
2025-12-11,31.8,23.1,0.0,3
2025-12-12,30.5,22.4,0.0,3
2025-12-13,30.9,22.8,0.0,3
2025-12-14,31.7,23.6,0.0,0
2025-12-15,31.3,22.0,0.0,3
2025-12-16,30.4,21.5,0.0,3
2025-12-17,32.5,24.4,0.0,3
2025-12-18,31.9,23.8,0.0,3
2025-12-19,32.2,21.4,0.0,3
2025-12-20,32.1,20.4,0.0,3
2025-12-21,30.5,21.0,0.0,3
2025-12-22,31.2,21.1,0.0,3
2025-12-23,30.9,22.0,0.0,3
2025-12-24,31.5,21.9,0.0,3
2025-12-25,31.1,22.6,0.6,51
2025-12-26,30.4,22.3,0.0,2
2025-12-27,32.1,23.2,0.0,2
2025-12-28,31.9,23.9,0.1,51
2025-12-29,32.2,23.7,0.0,3
2025-12-30,31.5,23.9,0.0,3
2025-12-31,29.2,24.3,1.4,53
2026-01-01,30.2,24.1,0.3,51
2026-01-02,30.5,24.3,1.1,53
2026-01-03,29.8,24.5,2.9,61
2026-01-04,32.3,23.3,0.8,53
2026-01-05,33.5,23.2,0.0,3
2026-01-06,31.7,24.5,0.1,51
2026-01-07,32.6,24.3,0.2,51
2026-01-08,33.3,23.6,0.0,3
2026-01-09,32.6,23.4,0.0,3
2026-01-10,31.3,23.4,0.0,3
2026-01-11,30.2,24.4,2.9,53
2026-01-12,33.0,23.7,0.4,51
2026-01-13,31.4,24.7,1.3,53
2026-01-14,31.9,24.5,0.0,3
2026-01-15,31.4,24.8,0.2,51
2026-01-16,31.2,24.1,1.9,61
2026-01-17,31.9,23.3,0.0,3
2026-01-18,31.5,23.6,0.0,3
2026-01-19,30.9,23.5,1.5,55
2026-01-20,31.5,24.3,1.1,53
2026-01-21,31.4,24.2,0.5,51
2026-01-22,32.7,23.6,0.0,2
2026-01-23,31.5,23.6,0.8,53
2026-01-24,30.9,23.5,0.0,3
2026-01-25,32.6,24.8,0.8,51
2026-01-26,31.5,24.8,0.7,51
2026-01-27,32.1,24.3,0.8,53
2026-01-28,31.4,24.5,0.9,53
2026-01-29,31.1,24.4,0.6,53
2026-01-30,32.1,24.3,0.0,3
2026-01-31,31.4,24.3,0.3,51
2026-02-01,32.6,24.7,0.3,51
2026-02-02,32.5,25.3,3.0,61
2026-02-03,30.0,24.0,1.1,53
2026-02-04,31.6,25.1,0.0,3
2026-02-05,31.3,24.0,0.0,1
2026-02-06,31.9,25.7,0.0,2
2026-02-07,33.6,24.5,0.0,3
2026-02-08,33.3,24.4,0.0,3
2026-02-09,32.5,25.2,0.4,51
2026-02-10,31.9,24.8,0.0,3
2026-02-11,33.5,24.6,0.4,51
2026-02-12,32.6,23.4,0.0,2
2026-02-13,33.1,24.0,0.0,3
2026-02-14,33.0,24.8,0.4,51
2026-02-15,33.6,25.2,0.0,3
2026-02-16,33.7,25.2,0.5,51
2026-02-17,33.1,25.2,0.2,51
2026-02-18,32.5,25.4,0.1,51
2026-02-19,33.9,25.5,0.2,51
2026-02-20,34.3,25.4,0.0,3
2026-02-21,31.8,24.6,7.8,63
2026-02-22,30.6,24.1,1.5,55
2026-02-23,31.4,24.2,2.0,61
2026-02-24,32.9,24.5,1.1,53
2026-02-25,30.5,22.7,11.1,63
2026-02-26,30.4,23.5,0.7,53
2026-02-27,30.5,22.8,9.3,63
2026-02-28,29.6,24.7,2.1,53
2026-03-01,29.3,24.3,0.8,51
2026-03-02,30.0,24.3,0.0,2
2026-03-03,29.7,25.0,0.5,53
2026-03-04,30.8,24.5,0.3,51
2026-03-05,30.4,24.4,1.2,51
2026-03-06,30.6,24.9,2.8,53
2026-03-07,31.0,25.1,1.2,51
2026-03-08,32.3,25.4,0.5,51
2026-03-09,31.1,25.6,2.8,61
2026-03-10,33.2,24.4,1.0,55
2026-03-11,31.8,23.7,2.5,61
2026-03-12,31.1,23.4,4.8,61
2026-03-13,31.1,24.7,1.9,61
2026-03-14,31.7,25.0,0.1,51
2026-03-15,31.2,25.3,1.7,53
2026-03-16,31.4,25.2,1.9,55
2026-03-17,31.2,24.9,4.8,61
2026-03-18,32.6,23.5,3.4,55
2026-03-19,31.0,23.7,0.1,51
2026-03-20,32.7,24.4,1.2,53
2026-03-21,32.2,24.9,0.3,51
2026-03-22,33.4,24.7,1.3,53
2026-03-23,33.0,25.2,0.3,51
2026-03-24,31.8,25.2,1.1,51
2026-03-25,33.3,25.0,0.0,2
2026-03-26,32.3,26.1,1.4,55
2026-03-27,31.7,25.8,3.3,61
2026-03-28,32.5,25.4,7.9,63
2026-03-29,32.7,24.6,0.0,3
2026-03-30,31.4,25.2,0.4,51
2026-03-31,32.4,24.6,3.9,63
2026-04-01,31.3,24.7,0.1,51
2026-04-02,31.3,24.6,1.9,53
2026-04-03,31.9,25.5,2.5,53
2026-04-04,31.6,24.4,4.5,63
2026-04-05,32.1,25.5,0.5,51
2026-04-06,33.1,25.8,0.5,51
2026-04-07,32.7,26.9,0.0,3
2026-04-08,32.1,26.5,0.0,3
2026-04-09,33.4,26.8,0.1,51
2026-04-10,33.7,24.2,9.7,63
2026-04-11,31.7,25.2,0.2,51
2026-04-12,31.9,26.3,4.2,61
2026-04-13,32.4,26.0,0.0,3
2026-04-14,32.6,26.8,1.3,51
2026-04-15,32.6,26.7,0.5,51
2026-04-16,33.1,26.9,2.8,61
2026-04-17,33.3,26.7,3.5,61
2026-04-18,32.5,25.4,1.1,55
2026-04-19,34.0,26.7,0.2,51
2026-04-20,32.4,25.5,0.5,51
2026-04-21,32.3,26.5,1.0,51
2026-04-22,33.7,26.2,0.4,51
2026-04-23,33.5,26.5,1.1,51
2026-04-24,33.8,27.1,1.5,55
2026-04-25,33.7,27.0,2.1,55
2026-04-26,32.7,27.5,1.8,51
2026-04-27,33.0,27.1,4.3,61
2026-04-28,32.7,26.0,3.4,61
2026-04-29,32.3,27.0,2.9,53
2026-04-30,31.9,25.6,4.6,61
2026-05-01,31.9,25.6,1.7,55
2026-05-02,32.4,26.0,5.3,61
2026-05-03,31.3,25.6,0.2,51
2026-05-04,31.8,25.2,7.4,63
2026-05-05,30.6,24.3,1.2,51
2026-05-06,31.9,25.0,9.5,63
2026-05-07,30.3,25.5,11.1,63
2026-05-08,31.5,25.6,30.4,65
2026-05-09,30.0,25.4,4.4,61
2026-05-10,30.9,25.7,4.2,53
2026-05-11,31.1,25.4,4.7,63
2026-05-12,31.4,26.0,5.1,61
2026-05-13,30.7,25.8,1.0,51
2026-05-14,30.4,25.6,4.8,55
2026-05-15,30.0,25.1,4.6,53
2026-05-16,30.0,25.0,13.9,63
2026-05-17,29.1,25.3,26.6,63
2026-05-18,29.9,25.5,8.8,61
2026-05-19,30.6,25.5,16.3,63
2026-05-20,30.9,25.1,9.4,61
2026-05-21,31.3,26.5,3.9,53
2026-05-22,29.3,25.8,14.3,63
2026-05-23,30.8,25.3,7.7,61
2026-05-24,28.4,25.0,32.4,63
2026-05-25,29.5,25.3,6.3,61
2026-05-26,30.0,26.0,8.2,61
2026-05-27,30.7,25.8,4.6,61
2026-05-28,29.0,25.3,14.5,63
2026-05-29,29.5,25.8,13.0,61
2026-05-30,29.4,24.9,6.0,61
2026-05-31,30.5,25.1,3.1,53
2026-06-01,29.5,25.1,4.2,55
2026-06-02,30.1,24.6,23.2,65
2026-06-03,30.1,25.3,18.5,63
2026-06-04,28.1,25.1,46.4,65
2026-06-05,27.9,25.8,25.4,63
2026-06-06,30.1,24.9,33.4,63
2026-06-07,28.4,25.5,26.7,63
2026-06-08,28.3,25.4,32.1,63
2026-06-09,27.5,24.8,39.0,63
2026-06-10,29.1,25.6,16.0,61
2026-06-11,29.3,25.3,10.3,61
2026-06-12,29.8,25.5,8.7,63
2026-06-13,29.2,24.8,8.8,63
2026-06-14,29.3,24.4,4.8,63
2026-06-15,29.9,26.1,5.2,53
2026-06-16,29.8,24.1,10.3,63
2026-06-17,29.4,24.5,5.2,61
2026-06-18,28.5,26.0,5.9,61
2026-06-19,29.8,25.2,6.7,61
2026-06-20,30.7,25.5,6.4,63
2026-06-21,28.9,24.8,17.4,63
2026-06-22,28.6,24.9,6.7,55
2026-06-23,28.4,24.8,3.3,53
2026-06-24,29.1,25.2,8.2,63
2026-06-25,30.0,25.2,0.7,51
2026-06-26,29.3,25.6,7.3,61
2026-06-27,29.5,24.8,6.8,61
2026-06-28,28.3,24.7,30.7,63
2026-06-29,28.1,25.4,23.0,63
2026-06-30,28.8,24.7,9.0,61
2026-07-01,28.1,24.4,4.1,53
2026-07-02,29.3,25.2,11.9,63
2026-07-03,28.5,24.4,42.4,65
2026-07-04,28.5,25.3,18.7,61
2026-07-05,29.8,25.1,3.3,55
2026-07-06,30.0,27.0,0.6,51
2026-07-07,30.4,25.7,2.8,53
2026-07-08,29.5,24.2,31.0,63
2026-07-09,29.2,24.3,27.1,65
2026-07-10,28.4,25.2,17.6,61
2026-07-11,28.9,24.8,9.7,63
2026-07-12,29.5,26.3,3.4,53
2026-07-13,29.6,26.6,1.1,51
2026-07-14,29.9,26.8,0.5,51
2026-07-15,29.5,26.6,1.3,51
2026-07-16,29.1,26.4,0.8,51
2026-07-17,28.5,25.6,4.5,61
